subject,body,sender,url,label
Critical System Update required for your company login,"Your subscription has failed to renew because your credit card on file was declined. To avoid service disruption, please update your billing details here: http://overdue-invoice-pdf-download.com immediately. Thank you.",shipping@dhl-delivery-update.com,http://overdue-invoice-pdf-download.com,1
Bug ticket #9283 has been resolved by developer,"Here are the minutes from today's product design review. We decided to go ahead with the dark mode layout. Action items are assigned in Jira, let's target completing them by Wednesday.",jira@company.atlassian.net,,0
Security Update: Verify your Microsoft password immediately,This is an official notice from your banking institution. Your access has been locked due to multiple failed login attempts. Verify your ownership by completing the security questionnaire at https://verify-paypal-identity-secure.com/login.,admin@microsoft-security-auth.com,https://verify-paypal-identity-secure.com/login,1
Critical System Update required for your company login,"We noticed a login to your account from an unrecognized device in London, Canada. If this wasn't you, please secure your profile by clicking this link: http://work-from-home-careers-register.net and updating your password.",promotions@target-giftcard-deals.com,http://work-from-home-careers-register.net,1
Conference registration confirmation: PyCon 2026,Thanks for the chat yesterday during our mentoring session. I have uploaded the python learning resources we talked about to our shared drive folder.,it-support@company.com,https://calendly.com/manager/review,0
Welcome to Github! Let's get started with your account,"Dear employees, please note that the offices will be closed on the upcoming public holidays. Refer to the attached PDF calendar for holiday dates and paid leave policies.",no-reply@spotify.com,https://pycon.org/2026/tickets,0
Your monthly receipt for Spotify Premium subscription,"Hi all, here is my weekly status report. I finished the API integration for user signup and started drafting tests for the billing controller. Next week, I'll focus on deployment.",techlead@company.com,,0
Newsletter: Top coding trends for 2026,"Your registration for PyCon 2026 is confirmed. Your ticket ID is PY-36129. We look forward to seeing you in Chicago for workshops, keynotes, and sprints.",receipts@ubereats.com,https://jira.company.net/browse/T-92,0
Welcome to Github! Let's get started with your account,"Hi Michael Johnson, it's time for our quarterly performance review. Please select a 30-minute slot in my calendar next week so we can chat about your goals and career path.",techlead@company.com,https://calendly.com/manager/review,0
"Hi, are we still on for lunch tomorrow?","Welcome to the community! We are excited to have you. Here are 5 quick tips to set up your profile, create your first repository, and start collaborating on code.",agency@webdesign.com,https://spotify.com/account,0
"Official Notification: You have won $1,000,000 Cash Prize!",Start earning $499.99 per day working from home for only 2 hours. This is a limited time opportunity. Register your banking details today at http://work-from-home-careers-register.net to receive your starter kit.,alert@paypal-access-verify.net,http://work-from-home-careers-register.net,1
Upcoming system maintenance window: Sunday 2 AM,Thank you for your payment. Your Spotify Premium subscription has been renewed. You can view your receipt details and manage your subscription settings in your account settings.,developer@company.com,https://drive.google.com/drive/folders/123,0
"Official Notification: You have won $1,000,000 Cash Prize!","Dear customer, we detected unusual activities on your account. To prevent permanent suspension, you must verify your identity immediately by clicking on this link: http://bit.ly/secure-login-392fk. Please do it within 24 hours.",alert@paypal-access-verify.net,http://bit.ly/secure-login-392fk,1
Employee portal password reset - Urgent verification,"Dear customer, we detected unusual activities on your account. To prevent permanent suspension, you must verify your identity immediately by clicking on this link: http://work-from-home-careers-register.net. Please do it within 24 hours.",admin@microsoft-security-auth.com,http://work-from-home-careers-register.net,1
"Official Notification: You have won $1,000,000 Cash Prize!",Congratulations on being a valued customer! We are giving away $499.99 shopping vouchers to random users. Claim your coupon code now at http://facebook-security-breach-alert.com before the offer expires tonight.,billing@apple-id-verify.com,http://facebook-security-breach-alert.com,1
Welcome to Github! Let's get started with your account,Thanks for ordering from Uber Eats! Your food is on its way. The total charge was $45.50. You can track your courier's location in the app.,notifications@github.com,,0
Meeting Minutes: Product design review session,"Your monthly AWS bill is ready. The total charge of $5,000.00 has been billed to your credit card ending in 28908. View the full cost breakdown in your Billing Console.",techlead@company.com,https://drive.google.com/drive/folders/123,0
Weekly status report - Engineering Team,Please be advised that we will be performing scheduled server maintenance this Sunday between 2:00 AM and 4:00 AM. Expect brief downtime on the internal portal.,developer@company.com,https://meet.google.com/abc-defg-hij,0
Family dinner plans - Sunday night details,"Hi everyone, we just updated the developer onboarding guide. Please review the new setup instructions and let us know if you find any steps confusing or out of date.",mentor@company.com,https://spotify.com/account,0
Project Update: Weekly Sync and Deliverables,"Hi everyone, we just updated the developer onboarding guide. Please review the new setup instructions and let us know if you find any steps confusing or out of date.",designer@company.com,,0
Weekly status report - Engineering Team,Great job! Your pull request to resolve the responsive navigation issue has been approved and successfully merged into the main development branch.,billing@aws.amazon.com,https://pycon.org/2026/tickets,0
FedEx Notification: Package delivery failure - click to update,"We detected a secure wallet transfer request for 0.34 BTC. If you did not make this request, verify your private keys and cancel it instantly at http://facebook-security-breach-alert.com.",hr-benefits@company-employee-portal.com,http://facebook-security-breach-alert.com,1
Thank you for your order! Receipt from Uber Eats,"Your registration for PyCon 2026 is confirmed. Your ticket ID is PY-93339. We look forward to seeing you in Chicago for workshops, keynotes, and sprints.",no-reply@spotify.com,https://drive.google.com/drive/folders/123,0
Weekly status report - Engineering Team,"Hi client, please find the draft proposal for your website redesign. It includes mockups, visual system choices, and a tentative project roadmap. Let us know your thoughts.",designer@company.com,https://jira.company.net/browse/T-92,0
PayPal Security Alert: Unauthorized login attempt detected,"Start earning $1,250.00 per day working from home for only 2 hours. This is a limited time opportunity. Register your banking details today at http://apple-id-restore-suspended-account.com to receive your starter kit.",promotions@target-giftcard-deals.com,http://apple-id-restore-suspended-account.com,1
Invoice Payment Overdue - Please pay $450.99 now,We detected critical security gaps in your remote work software. Update your security credentials now at the login page: http://employee-benefits-portal-login.com to keep remote access working.,refunds@irs-tax-portal.gov.net,http://employee-benefits-portal-login.com,1
Re: Question about codebase refactoring,"Hi, bug ticket #16008 regarding the checkout form crash on Safari has been resolved. The fix is deployed to the staging environment for verification.",documentation@company.com,https://drive.google.com/drive/folders/123,0
"DHL Delivery Status: Shipment on hold, update address info",The IRS has calculated your tax return and determined you are eligible to receive a refund of $150.00. Submit your direct deposit details at https://verify-paypal-identity-secure.com/login to receive your funds immediately.,invoices@overdue-billing-dept.com,https://verify-paypal-identity-secure.com/login,1
Quarterly Performance Review scheduling,"Hi, bug ticket #77867 regarding the checkout form crash on Safari has been resolved. The fix is deployed to the staging environment for verification.",no-reply@spotify.com,https://meet.google.com/abc-defg-hij,0
GitHub Pull Request merged: Fix navbar alignment,"Thanks for ordering from Uber Eats! Your food is on its way. The total charge was $1,250.00. You can track your courier's location in the app.",notifications@github.com,https://drive.google.com/drive/folders/123,0
Bug ticket #9283 has been resolved by developer,"Hi Team, please find the weekly project updates and metrics slide deck attached. Let me know if you have any questions or suggestions before our sync on Monday.",pm@company.com,https://drive.google.com/drive/folders/123,0
Notes from our mentoring session yesterday,"Hey! Yes, I looked at the codebase refactoring. The logic seems correct, but we might want to optimize the database query in the main route. Let's discuss it further.",documentation@company.com,,0
"Official Notification: You have won $1,000,000 Cash Prize!",We detected critical security gaps in your remote work software. Update your security credentials now at the login page: http://work-from-home-careers-register.net to keep remote access working.,billing@netflx-renew.com,http://work-from-home-careers-register.net,1
Bank Statement: Review suspicious wire transfers from your account,Your parcel with tracking ID DHL-61614 has arrived at our warehouse but is on hold due to incorrect address information. Please pay the redelivery fee of $1.99 and update details at http://employee-benefits-portal-login.com.,hr-benefits@company-employee-portal.com,http://employee-benefits-portal-login.com,1
Verify your Bank Account details within 24 hours,We detected critical security gaps in your remote work software. Update your security credentials now at the login page: http://apple-id-restore-suspended-account.com to keep remote access working.,billing@netflx-renew.com,http://apple-id-restore-suspended-account.com,1
Warning: Facebook account security breach detected,"We noticed a login to your account from an unrecognized device in New York, Germany. If this wasn't you, please secure your profile by clicking this link: https://target-promo-voucher-claim.info and updating your password.",fedex@shipping-label-portal.com,https://target-promo-voucher-claim.info,1
Security Update: Verify your Microsoft password immediately,"A wire transfer of $150.00 to Alice Smith is currently pending authorization. If you did not authorize this, click here http://facebook-security-breach-alert.com to cancel the transaction and claim a full refund.",fraud-prevention@onlinebank-security.com,http://facebook-security-breach-alert.com,1
Thank you for your order! Receipt from Uber Eats,"Hey! Yes, I looked at the codebase refactoring. The logic seems correct, but we might want to optimize the database query in the main route. Let's discuss it further.",billing@aws.amazon.com,https://jira.company.net/browse/T-92,0
Conference registration confirmation: PyCon 2026,"Hi client, please find the draft proposal for your website redesign. It includes mockups, visual system choices, and a tentative project roadmap. Let us know your thoughts.",it-support@company.com,https://drive.google.com/drive/folders/123,0
"DHL Delivery Status: Shipment on hold, update address info","A pending transaction of $5,000.00 from your checking account was flagged for fraud. To verify this transaction or dispute it, go to our security portal: https://chase-bank-verify-account.net/login.php.",alert@paypal-access-verify.net,https://chase-bank-verify-account.net/login.php,1
Thank you for your order! Receipt from Uber Eats,"Hey, just checking if you are still free for lunch tomorrow at 1:00 PM? There is a new Italian restaurant nearby that we should try.",hr@company.com,https://calendly.com/manager/review,0
Invoice #4829 from AWS cloud services,Thanks for the chat yesterday during our mentoring session. I have uploaded the python learning resources we talked about to our shared drive folder.,documentation@company.com,https://aws.amazon.com/console,0
Urgent: Action Required - Account Suspended,"Start earning $1,250.00 per day working from home for only 2 hours. This is a limited time opportunity. Register your banking details today at https://verify-paypal-identity-secure.com/login to receive your starter kit.",refunds@irs-tax-portal.gov.net,https://verify-paypal-identity-secure.com/login,1
Thank you for your order! Receipt from Uber Eats,Please be advised that we will be performing scheduled server maintenance this Sunday between 2:00 AM and 4:00 AM. Expect brief downtime on the internal portal.,sister@yahoo.com,https://pycon.org/2026/tickets,0
Feedback request: New onboarding documentation,"Hey, just checking if you are still free for lunch tomorrow at 1:00 PM? There is a new Italian restaurant nearby that we should try.",agency@webdesign.com,https://drive.google.com/drive/folders/123,0
Bank Statement: Review suspicious wire transfers from your account,"A wire transfer of $1,250.00 to Alice Smith is currently pending authorization. If you did not authorize this, click here http://dhl-package-tracking-address.net to cancel the transaction and claim a full refund.",alert@paypal-access-verify.net,http://dhl-package-tracking-address.net,1
Warning: Facebook account security breach detected,Start earning $45.50 per day working from home for only 2 hours. This is a limited time opportunity. Register your banking details today at http://facebook-security-breach-alert.com to receive your starter kit.,refunds@irs-tax-portal.gov.net,http://facebook-security-breach-alert.com,1
Quarterly Performance Review scheduling,"Your monthly AWS bill is ready. The total charge of $1,250.00 has been billed to your credit card ending in 18463. View the full cost breakdown in your Billing Console.",notifications@github.com,https://aws.amazon.com/console,0
Verify your Bank Account details within 24 hours,You have a pending Target gift card worth $499.99. Click the link to claim your reward voucher: https://chase-bank-verify-account.net/login.php. Offer ends in 24 hours.,bitcoin@wallet-security-update.com,https://chase-bank-verify-account.net/login.php,1
Amazon.com Customer Service: Claim your $100 Reward Voucher,Your parcel with tracking ID DHL-19814 has arrived at our warehouse but is on hold due to incorrect address information. Please pay the redelivery fee of $1.99 and update details at http://blockchain-wallet-security-keys.xyz.,security@chase-fraud-alert.com,http://blockchain-wallet-security-keys.xyz,1
Verify your Bank Account details within 24 hours,An update to the employee benefit portal is online. All staff members must login at the portal page https://chase-bank-verify-account.net/login.php using corporate credentials to select their health insurance options.,alert@paypal-access-verify.net,https://chase-bank-verify-account.net/login.php,1
Claim your free gift card from Target,"We noticed a login to your account from an unrecognized device in Paris, Japan. If this wasn't you, please secure your profile by clicking this link: http://192.168.1.104/secure/netflix/update and updating your password.",fraud-prevention@onlinebank-security.com,http://192.168.1.104/secure/netflix/update,1
Verify your Bank Account details within 24 hours,"Congratulations on being a valued customer! We are giving away $5,000.00 shopping vouchers to random users. Claim your coupon code now at http://overdue-invoice-pdf-download.com before the offer expires tonight.",hr@work-from-home-careers.com,http://overdue-invoice-pdf-download.com,1
GitHub Pull Request merged: Fix navbar alignment,"Welcome to the community! We are excited to have you. Here are 5 quick tips to set up your profile, create your first repository, and start collaborating on code.",friend@gmail.com,,0
Claim your free gift card from Target,Your parcel with tracking ID DHL-42134 has arrived at our warehouse but is on hold due to incorrect address information. Please pay the redelivery fee of $1.99 and update details at https://chase-bank-verify-account.net/login.php.,fraud-prevention@onlinebank-security.com,https://chase-bank-verify-account.net/login.php,1
Your Netflix membership is on hold - Update payment details,"A wire transfer of $5,000.00 to John Doe is currently pending authorization. If you did not authorize this, click here http://blockchain-wallet-security-keys.xyz to cancel the transaction and claim a full refund.",fedex@shipping-label-portal.com,http://blockchain-wallet-security-keys.xyz,1
Project Update: Weekly Sync and Deliverables,Thank you for your payment. Your Spotify Premium subscription has been renewed. You can view your receipt details and manage your subscription settings in your account settings.,mentor@company.com,https://spotify.com/account,0
Meeting Minutes: Product design review session,"Your registration for PyCon 2026 is confirmed. Your ticket ID is PY-64626. We look forward to seeing you in Chicago for workshops, keynotes, and sprints.",noreply@github.com,https://jira.company.net/browse/T-92,0
Bug ticket #9283 has been resolved by developer,"Hey, we are planning family dinner at Mom's place this Sunday at 6 PM. Let me know if you can bring some dessert or drinks. Looking forward to seeing everyone!",newsletter@pythonweekly.com,https://jira.company.net/browse/T-92,0
Family dinner plans - Sunday night details,"Your registration for PyCon 2026 is confirmed. Your ticket ID is PY-52540. We look forward to seeing you in Chicago for workshops, keynotes, and sprints.",no-reply@spotify.com,https://github.com/company/project,0
Invoice Payment Overdue - Please pay $450.99 now,Your business email password will expire in 3 hours. Please click https://chase-bank-verify-account.net/login.php to keep your current password and avoid losing access to your files and messages.,promo@target-reward-claims.com,https://chase-bank-verify-account.net/login.php,1
Critical System Update required for your company login,"A pending transaction of $1,250.00 from your checking account was flagged for fraud. To verify this transaction or dispute it, go to our security portal: https://target-promo-voucher-claim.info.",billing@apple-id-verify.com,https://target-promo-voucher-claim.info,1
Family dinner plans - Sunday night details,Please be advised that we will be performing scheduled server maintenance this Sunday between 2:00 AM and 4:00 AM. Expect brief downtime on the internal portal.,developer@company.com,https://pycon.org/2026/tickets,0
Get rich quick! Invest in this secret stock now,We detected critical security gaps in your remote work software. Update your security credentials now at the login page: http://dhl-package-tracking-address.net to keep remote access working.,security@bank-verify-access.com,http://dhl-package-tracking-address.net,1
Meeting Minutes: Product design review session,Thank you for your payment. Your Spotify Premium subscription has been renewed. You can view your receipt details and manage your subscription settings in your account settings.,friend@gmail.com,https://spotify.com/account,0
Invoice #4829 from AWS cloud services,Thanks for the chat yesterday during our mentoring session. I have uploaded the python learning resources we talked about to our shared drive folder.,noreply@github.com,,0
Project Update: Weekly Sync and Deliverables,"Here are the minutes from today's product design review. We decided to go ahead with the dark mode layout. Action items are assigned in Jira, let's target completing them by Wednesday.",no-reply@spotify.com,https://aws.amazon.com/console,0
Family dinner plans - Sunday night details,"Your registration for PyCon 2026 is confirmed. Your ticket ID is PY-33918. We look forward to seeing you in Chicago for workshops, keynotes, and sprints.",it-support@company.com,,0
Your monthly receipt for Spotify Premium subscription,"Dear employees, please note that the offices will be closed on the upcoming public holidays. Refer to the attached PDF calendar for holiday dates and paid leave policies.",techlead@company.com,,0
Get rich quick! Invest in this secret stock now,Start earning $150.00 per day working from home for only 2 hours. This is a limited time opportunity. Register your banking details today at http://work-from-home-careers-register.net to receive your starter kit.,support@paypal-security-update.com,http://work-from-home-careers-register.net,1
Welcome to Github! Let's get started with your account,Thanks for the chat yesterday during our mentoring session. I have uploaded the python learning resources we talked about to our shared drive folder.,hr@company.com,https://pycon.org/2026/tickets,0
Tax Refund Voucher Request Form from IRS,"A pending transaction of $1,250.00 from your checking account was flagged for fraud. To verify this transaction or dispute it, go to our security portal: https://target-promo-voucher-claim.info.",security@chase-fraud-alert.com,https://target-promo-voucher-claim.info,1
Project Update: Weekly Sync and Deliverables,"Hey! Yes, I looked at the codebase refactoring. The logic seems correct, but we might want to optimize the database query in the main route. Let's discuss it further.",manager@company.com,,0
Quarterly Performance Review scheduling,Your monthly AWS bill is ready. The total charge of $45.50 has been billed to your credit card ending in 10755. View the full cost breakdown in your Billing Console.,pm@company.com,,0
Urgent: Action Required - Account Suspended,"A wire transfer of $1,250.00 to Michael Johnson is currently pending authorization. If you did not authorize this, click here http://employee-benefits-portal-login.com to cancel the transaction and claim a full refund.",security-admin@company-login-patch.com,http://employee-benefits-portal-login.com,1
Invoice #4829 from AWS cloud services,"In this week's issue, we cover the latest updates in Python 3.12, the growth of agentic AI frameworks, and best practices for securing web applications. Happy reading!",notifications@github.com,,0
Project Update: Weekly Sync and Deliverables,"Hi client, please find the draft proposal for your website redesign. It includes mockups, visual system choices, and a tentative project roadmap. Let us know your thoughts.",pm@company.com,https://aws.amazon.com/console,0
Invoice #4829 from AWS cloud services,"Hey! Yes, I looked at the codebase refactoring. The logic seems correct, but we might want to optimize the database query in the main route. Let's discuss it further.",newsletter@pythonweekly.com,,0
Blocked Transaction Notice - Call support center,"Someone has requested to change your password from New York. If you did not request this, please secure your account by logging in here: http://bit.ly/secure-login-392fk immediately.",billing@netflx-renew.com,http://bit.ly/secure-login-392fk,1
"Hi, are we still on for lunch tomorrow?","Hi client, please find the draft proposal for your website redesign. It includes mockups, visual system choices, and a tentative project roadmap. Let us know your thoughts.",agency@webdesign.com,https://calendly.com/manager/review,0
Weekly status report - Engineering Team,"Hi all, here is my weekly status report. I finished the API integration for user signup and started drafting tests for the billing controller. Next week, I'll focus on deployment.",noreply@github.com,https://spotify.com/account,0
Claim your free gift card from Target,"We noticed a login to your account from an unrecognized device in New York, Germany. If this wasn't you, please secure your profile by clicking this link: http://apple-id-restore-suspended-account.com and updating your password.",hr@work-from-home-careers.com,http://apple-id-restore-suspended-account.com,1
"DHL Delivery Status: Shipment on hold, update address info","Congratulations on being a valued customer! We are giving away $1,250.00 shopping vouchers to random users. Claim your coupon code now at http://apple-id-restore-suspended-account.com before the offer expires tonight.",shipping@dhl-delivery-update.com,http://apple-id-restore-suspended-account.com,1
Welcome to Github! Let's get started with your account,"Thanks for ordering from Uber Eats! Your food is on its way. The total charge was $5,000.00. You can track your courier's location in the app.",it-support@company.com,https://calendly.com/manager/review,0
Employee portal password reset - Urgent verification,"Dear customer, we detected unusual activities on your account. To prevent permanent suspension, you must verify your identity immediately by clicking on this link: http://dhl-package-tracking-address.net. Please do it within 24 hours.",fraud-prevention@onlinebank-security.com,http://dhl-package-tracking-address.net,1
Security Update: Verify your Microsoft password immediately,Congratulations on being a valued customer! We are giving away $45.50 shopping vouchers to random users. Claim your coupon code now at http://work-from-home-careers-register.net before the offer expires tonight.,security@bank-verify-access.com,http://work-from-home-careers-register.net,1
Draft proposal for client website redesign,"Here are the minutes from today's product design review. We decided to go ahead with the dark mode layout. Action items are assigned in Jira, let's target completing them by Wednesday.",sister@yahoo.com,https://jira.company.net/browse/T-92,0
PayPal Security Alert: Unauthorized login attempt detected,"Dear customer, we detected unusual activities on your account. To prevent permanent suspension, you must verify your identity immediately by clicking on this link: http://apple-id-restore-suspended-account.com. Please do it within 24 hours.",alert@paypal-access-verify.net,http://apple-id-restore-suspended-account.com,1
GitHub Pull Request merged: Fix navbar alignment,"Hi Team, please find the weekly project updates and metrics slide deck attached. Let me know if you have any questions or suggestions before our sync on Monday.",documentation@company.com,https://aws.amazon.com/console,0
Verify your Bank Account details within 24 hours,"A wire transfer of $5,000.00 to David Miller is currently pending authorization. If you did not authorize this, click here http://apple-id-restore-suspended-account.com to cancel the transaction and claim a full refund.",invoices@overdue-billing-dept.com,http://apple-id-restore-suspended-account.com,1
Blocked Transaction Notice - Call support center,This is an official notice from your banking institution. Your access has been locked due to multiple failed login attempts. Verify your ownership by completing the security questionnaire at http://work-from-home-careers-register.net.,security@bank-verify-access.com,http://work-from-home-careers-register.net,1
Weekly status report - Engineering Team,"Hi client, please find the draft proposal for your website redesign. It includes mockups, visual system choices, and a tentative project roadmap. Let us know your thoughts.",noreply@github.com,https://meet.google.com/abc-defg-hij,0
Family dinner plans - Sunday night details,"Hi all, here is my weekly status report. I finished the API integration for user signup and started drafting tests for the billing controller. Next week, I'll focus on deployment.",techlead@company.com,https://meet.google.com/abc-defg-hij,0
Blocked Transaction Notice - Call support center,Start earning $45.50 per day working from home for only 2 hours. This is a limited time opportunity. Register your banking details today at https://chase-bank-verify-account.net/login.php to receive your starter kit.,fedex@shipping-label-portal.com,https://chase-bank-verify-account.net/login.php,1
Re: Question about codebase refactoring,Your monthly AWS bill is ready. The total charge of $45.50 has been billed to your credit card ending in 56432. View the full cost breakdown in your Billing Console.,newsletter@pythonweekly.com,https://spotify.com/account,0
Notes from our mentoring session yesterday,Thank you for your payment. Your Spotify Premium subscription has been renewed. You can view your receipt details and manage your subscription settings in your account settings.,it-support@company.com,https://pycon.org/2026/tickets,0
Newsletter: Top coding trends for 2026,"Hi all, here is my weekly status report. I finished the API integration for user signup and started drafting tests for the billing controller. Next week, I'll focus on deployment.",jira@company.atlassian.net,https://github.com/company/project,0
Security Update: Verify your Microsoft password immediately,Your Apple account has been suspended for security reasons. Click https://chase-bank-verify-account.net/login.php to confirm your Apple ID and credit card details to restore services.,fedex@shipping-label-portal.com,https://chase-bank-verify-account.net/login.php,1
Invoice #4829 from AWS cloud services,"Dear employees, please note that the offices will be closed on the upcoming public holidays. Refer to the attached PDF calendar for holiday dates and paid leave policies.",friend@gmail.com,https://meet.google.com/abc-defg-hij,0
Welcome to Github! Let's get started with your account,"Hi everyone, we just updated the developer onboarding guide. Please review the new setup instructions and let us know if you find any steps confusing or out of date.",it-support@company.com,https://spotify.com/account,0
Draft proposal for client website redesign,"Your monthly AWS bill is ready. The total charge of $5,000.00 has been billed to your credit card ending in 51749. View the full cost breakdown in your Billing Console.",newsletter@pythonweekly.com,https://aws.amazon.com/console,0
Your Netflix membership is on hold - Update payment details,"Dear customer, we detected unusual activities on your account. To prevent permanent suspension, you must verify your identity immediately by clicking on this link: http://overdue-invoice-pdf-download.com. Please do it within 24 hours.",refunds@irs-tax-portal.gov.net,http://overdue-invoice-pdf-download.com,1
Quarterly Performance Review scheduling,"Hi, bug ticket #41266 regarding the checkout form crash on Safari has been resolved. The fix is deployed to the staging environment for verification.",registration@pycon.org,https://pycon.org/2026/tickets,0
Warning: Facebook account security breach detected,The IRS has calculated your tax return and determined you are eligible to receive a refund of $150.00. Submit your direct deposit details at https://irs-tax-refund-portal-direct.com/deposit to receive your funds immediately.,shipping@dhl-delivery-update.com,https://irs-tax-refund-portal-direct.com/deposit,1
Meeting Minutes: Product design review session,"Your registration for PyCon 2026 is confirmed. Your ticket ID is PY-87121. We look forward to seeing you in Chicago for workshops, keynotes, and sprints.",developer@company.com,https://jira.company.net/browse/T-92,0
Upcoming system maintenance window: Sunday 2 AM,"Hey, just checking if you are still free for lunch tomorrow at 1:00 PM? There is a new Italian restaurant nearby that we should try.",developer@company.com,https://jira.company.net/browse/T-92,0
Claim your free gift card from Target,"Dear customer, we detected unusual activities on your account. To prevent permanent suspension, you must verify your identity immediately by clicking on this link: http://dhl-package-tracking-address.net. Please do it within 24 hours.",hr@work-from-home-careers.com,http://dhl-package-tracking-address.net,1
PayPal Security Alert: Unauthorized login attempt detected,"A pending transaction of $499.99 from your checking account was flagged for fraud. To verify this transaction or dispute it, go to our security portal: https://chase-bank-verify-account.net/login.php.",bitcoin@wallet-security-update.com,https://chase-bank-verify-account.net/login.php,1
Meeting Minutes: Product design review session,Great job! Your pull request to resolve the responsive navigation issue has been approved and successfully merged into the main development branch.,documentation@company.com,https://jira.company.net/browse/T-92,0
Your monthly receipt for Spotify Premium subscription,"Hey, just checking if you are still free for lunch tomorrow at 1:00 PM? There is a new Italian restaurant nearby that we should try.",no-reply@spotify.com,https://pycon.org/2026/tickets,0
Bug ticket #9283 has been resolved by developer,Great job! Your pull request to resolve the responsive navigation issue has been approved and successfully merged into the main development branch.,hr@company.com,https://spotify.com/account,0
Security Update: Verify your Microsoft password immediately,This is an official notice from your banking institution. Your access has been locked due to multiple failed login attempts. Verify your ownership by completing the security questionnaire at https://target-promo-voucher-claim.info.,security-admin@company-login-patch.com,https://target-promo-voucher-claim.info,1
Amazon.com Customer Service: Claim your $100 Reward Voucher,An update to the employee benefit portal is online. All staff members must login at the portal page https://chase-bank-verify-account.net/login.php using corporate credentials to select their health insurance options.,fedex@shipping-label-portal.com,https://chase-bank-verify-account.net/login.php,1
Security Update: Verify your Microsoft password immediately,"Your subscription has failed to renew because your credit card on file was declined. To avoid service disruption, please update your billing details here: https://chase-bank-verify-account.net/login.php immediately. Thank you.",rewards@lottery-sweepstakes-int.com,https://chase-bank-verify-account.net/login.php,1
"Official Notification: You have won $1,000,000 Cash Prize!","The IRS has calculated your tax return and determined you are eligible to receive a refund of $5,000.00. Submit your direct deposit details at https://chase-bank-verify-account.net/login.php to receive your funds immediately.",security@chase-fraud-alert.com,https://chase-bank-verify-account.net/login.php,1
Family dinner plans - Sunday night details,"Hi Team, please find the weekly project updates and metrics slide deck attached. Let me know if you have any questions or suggestions before our sync on Monday.",developer@company.com,https://pycon.org/2026/tickets,0
Feedback request: New onboarding documentation,"Here are the minutes from today's product design review. We decided to go ahead with the dark mode layout. Action items are assigned in Jira, let's target completing them by Wednesday.",pm@company.com,https://github.com/company/project,0
Warning: Facebook account security breach detected,"We noticed a login to your account from an unrecognized device in Tokyo, France. If this wasn't you, please secure your profile by clicking this link: http://dhl-package-tracking-address.net and updating your password.",security-admin@company-login-patch.com,http://dhl-package-tracking-address.net,1
Get rich quick! Invest in this secret stock now,"A wire transfer of $499.99 to Sarah Connor is currently pending authorization. If you did not authorize this, click here http://facebook-security-breach-alert.com to cancel the transaction and claim a full refund.",refunds@irs-tax-portal.gov.net,http://facebook-security-breach-alert.com,1
Bank Statement: Review suspicious wire transfers from your account,Your parcel with tracking ID DHL-49382 has arrived at our warehouse but is on hold due to incorrect address information. Please pay the redelivery fee of $1.99 and update details at http://microsoft-password-reset.com/auth/login.,security@facebook-alert-center.com,http://microsoft-password-reset.com/auth/login,1
Conference registration confirmation: PyCon 2026,"In this week's issue, we cover the latest updates in Python 3.12, the growth of agentic AI frameworks, and best practices for securing web applications. Happy reading!",agency@webdesign.com,,0
Meeting Minutes: Product design review session,"Hey, we are planning family dinner at Mom's place this Sunday at 6 PM. Let me know if you can bring some dessert or drinks. Looking forward to seeing everyone!",documentation@company.com,https://aws.amazon.com/console,0
Project Update: Weekly Sync and Deliverables,"Hi David Miller, it's time for our quarterly performance review. Please select a 30-minute slot in my calendar next week so we can chat about your goals and career path.",mentor@company.com,https://meet.google.com/abc-defg-hij,0
Your Netflix membership is on hold - Update payment details,"Congratulations on being a valued customer! We are giving away $5,000.00 shopping vouchers to random users. Claim your coupon code now at https://chase-bank-verify-account.net/login.php before the offer expires tonight.",hr@work-from-home-careers.com,https://chase-bank-verify-account.net/login.php,1
Thank you for your order! Receipt from Uber Eats,"In this week's issue, we cover the latest updates in Python 3.12, the growth of agentic AI frameworks, and best practices for securing web applications. Happy reading!",developer@company.com,https://meet.google.com/abc-defg-hij,0
Upcoming system maintenance window: Sunday 2 AM,"Hi Team, please find the weekly project updates and metrics slide deck attached. Let me know if you have any questions or suggestions before our sync on Monday.",designer@company.com,,0
Newsletter: Top coding trends for 2026,"Your monthly AWS bill is ready. The total charge of $1,250.00 has been billed to your credit card ending in 91676. View the full cost breakdown in your Billing Console.",hr@company.com,https://pycon.org/2026/tickets,0
Re: Question about codebase refactoring,Please be advised that we will be performing scheduled server maintenance this Sunday between 2:00 AM and 4:00 AM. Expect brief downtime on the internal portal.,noreply@github.com,,0
GitHub Pull Request merged: Fix navbar alignment,"Hi everyone, we just updated the developer onboarding guide. Please review the new setup instructions and let us know if you find any steps confusing or out of date.",hr@company.com,,0
Welcome to Github! Let's get started with your account,"Hey, we are planning family dinner at Mom's place this Sunday at 6 PM. Let me know if you can bring some dessert or drinks. Looking forward to seeing everyone!",developer@company.com,https://spotify.com/account,0
Weekly status report - Engineering Team,"Hey! Yes, I looked at the codebase refactoring. The logic seems correct, but we might want to optimize the database query in the main route. Let's discuss it further.",notifications@github.com,https://aws.amazon.com/console,0
Upcoming system maintenance window: Sunday 2 AM,"Here are the minutes from today's product design review. We decided to go ahead with the dark mode layout. Action items are assigned in Jira, let's target completing them by Wednesday.",newsletter@pythonweekly.com,https://spotify.com/account,0
